start_time,stop_time
2020-06-07 18:24:28.000,2020-06-07 18:59:56.384
2020-06-25 18:51:23.000,2020-06-25 19:46:26.956
2020-06-09 16:43:13.000,2020-06-09 17:16:45.162
2020-06-20 14:24:41.000,2020-06-20 14:43:38.465
2020-06-10 13:26:32.000,2020-06-10 13:48:56.745
2020-06-07 22:43:18.000,2020-06-07 23:03:21.177
2020-06-05 14:31:31.000,2020-06-05 14:42:46.441
2020-06-06 18:56:41.000,2020-06-06 19:03:29.705
2020-06-13 01:19:26.000,2020-06-13 01:26:27.928
2020-06-13 02:14:23.000,2020-06-13 02:36:05.301
2020-06-13 06:04:04.000,2020-06-13 06:20:49.237
2020-06-11 06:26:38.000,2020-06-11 06:41:49.277
2020-06-19 17:48:02.000,2020-06-19 18:05:53.573
2020-06-22 05:48:15.000,2020-06-22 06:12:36.634
2020-06-13 09:28:33.000,2020-06-13 09:51:14.711
2020-06-03 20:47:47.000,2020-06-03 20:51:27.237
2020-06-08 14:22:01.000,2020-06-08 14:30:46.936
2020-06-11 06:24:59.000,2020-06-11 06:31:34.832
2020-06-17 05:06:31.000,2020-06-17 05:20:06.436
2020-06-17 09:40:31.000,2020-06-17 09:43:28.044
2020-06-18 17:19:41.000,2020-06-18 17:43:14.692
2020-06-05 17:19:34.000,2020-06-05 17:23:15.375
2020-06-02 13:00:48.000,2020-06-02 13:07:32.969
2020-06-14 07:58:02.000,2020-06-14 08:22:56.000
2020-06-27 04:17:58.000,2020-06-27 04:20:45.643
2020-06-11 22:15:31.000,2020-06-11 22:33:42.461
2020-06-29 14:28:41.000,2020-06-29 15:09:26.001
2020-06-09 02:31:10.000,2020-06-09 02:47:35.248
2020-06-02 01:06:57.000,2020-06-02 01:27:39.372
2020-06-05 23:03:58.000,2020-06-05 23:29:32.350
2020-06-13 06:36:00.000,2020-06-13 06:41:46.210
2020-06-14 04:04:48.000,2020-06-14 04:19:50.818
2020-06-03 05:27:38.000,2020-06-03 05:35:10.727
2020-06-07 01:43:28.000,2020-06-07 01:49:46.308
2020-06-18 18:39:23.000,2020-06-18 18:44:35.382
2020-06-23 06:23:02.000,2020-06-23 06:38:14.463
2020-06-05 19:18:25.000,2020-06-05 19:44:09.218
2020-06-17 07:19:51.000,2020-06-17 07:53:08.921
2020-06-16 02:07:39.000,2020-06-16 02:18:02.677
2020-06-23 21:07:30.000,2020-06-23 21:16:29.982
2020-06-25 18:08:49.000,2020-06-25 18:28:15.279
2020-06-01 12:50:50.000,2020-06-01 13:15:34.185
2020-06-11 07:36:12.000,2020-06-11 07:42:34.905
2020-06-16 15:14:10.000,2020-06-16 15:21:27.531
2020-06-06 11:59:07.000,2020-06-06 12:12:33.041
2020-06-21 07:01:22.000,2020-06-21 07:12:10.912
2020-06-25 10:46:08.000,2020-06-25 11:06:29.108
2020-06-29 06:44:05.000,2020-06-29 06:56:36.941
2020-06-11 03:25:36.000,2020-06-11 03:29:22.498
2020-06-26 22:53:53.000,2020-06-26 22:58:36.319
2020-06-09 03:30:03.000,2020-06-09 04:06:52.672
2020-06-19 09:04:53.000,2020-06-19 09:10:45.192
2020-06-18 11:16:45.000,2020-06-18 11:19:31.245
2020-06-09 12:06:43.000,2020-06-09 12:28:26.261
2020-06-27 10:47:01.000,2020-06-27 11:06:17.843
2020-06-02 07:47:36.000,2020-06-02 08:03:20.832
2020-06-10 22:00:41.000,2020-06-10 22:13:08.902
2020-06-29 16:50:40.000,2020-06-29 17:45:03.399
2020-06-17 09:54:20.000,2020-06-17 09:58:14.878
2020-06-01 09:23:03.000,2020-06-01 09:35:45.313
2020-06-01 09:29:12.000,2020-06-01 09:43:39.194
2020-06-06 03:31:58.000,2020-06-06 03:34:18.474
2020-06-19 12:59:16.000,2020-06-19 13:09:13.913
2020-06-02 17:18:45.000,2020-06-02 17:43:39.251
2020-06-06 16:26:55.000,2020-06-06 16:38:28.258
2020-06-21 20:58:20.000,2020-06-21 21:31:33.504
2020-06-27 06:11:33.000,2020-06-27 06:29:04.564
2020-06-11 12:13:37.000,2020-06-11 12:37:24.519
2020-06-04 17:24:58.000,2020-06-04 17:51:26.883
2020-06-08 22:22:18.000,2020-06-08 22:41:50.614
2020-06-25 18:32:01.000,2020-06-25 18:54:46.438
2020-06-01 15:12:25.000,2020-06-01 15:32:14.615
2020-06-20 11:30:32.000,2020-06-20 11:44:31.584
2020-06-08 09:17:53.000,2020-06-08 09:32:25.345
2020-06-13 00:25:47.000,2020-06-13 00:30:56.520
2020-06-21 08:58:48.000,2020-06-21 09:27:09.305
2020-06-25 12:23:39.000,2020-06-25 12:31:15.749
2020-06-25 20:43:05.000,2020-06-25 20:56:35.573
2020-06-01 12:34:16.000,2020-06-01 12:40:34.368
2020-06-28 01:03:27.000,2020-06-28 01:23:18.255
2020-06-06 19:31:04.000,2020-06-06 20:28:30.094
2020-06-11 21:01:35.000,2020-06-11 21:27:52.267
2020-06-26 06:39:15.000,2020-06-26 06:55:43.685
2020-06-15 11:53:10.000,2020-06-15 12:07:44.369
2020-06-26 15:33:15.000,2020-06-26 15:45:20.606
2020-06-06 13:16:49.000,2020-06-06 13:22:15.439
2020-06-15 14:19:39.000,2020-06-15 14:28:03.953
2020-06-21 10:56:53.000,2020-06-21 11:06:42.385
2020-06-02 16:04:42.000,2020-06-02 16:50:05.355
2020-06-30 18:54:57.000,2020-06-30 19:05:15.959
2020-06-23 19:34:37.000,2020-06-23 19:49:51.114
2020-06-22 00:56:33.000,2020-06-22 01:36:53.853
2020-06-16 15:36:46.000,2020-06-16 15:49:43.626
2020-06-11 22:25:40.000,2020-06-11 22:32:00.655
2020-06-23 00:31:56.000,2020-06-23 00:41:07.693
2020-06-14 10:13:58.000,2020-06-14 10:23:01.780
2020-06-14 20:18:31.000,2020-06-14 20:39:19.848
2020-06-23 07:34:44.000,2020-06-23 07:42:00.033
2020-06-03 21:22:17.000,2020-06-03 21:43:56.362
2020-06-02 15:29:17.000,2020-06-02 16:04:17.372
2020-06-17 05:01:05.000,2020-06-17 05:09:13.624
2020-06-27 11:21:59.000,2020-06-27 11:26:09.878
2020-06-07 20:56:45.000,2020-06-07 21:14:00.879
2020-06-20 23:11:29.000,2020-06-20 23:20:11.860
2020-06-14 17:08:15.000,2020-06-14 17:21:42.185
2020-06-17 22:16:43.000,2020-06-17 22:33:48.017
2020-06-15 18:10:29.000,2020-06-15 18:20:20.433
2020-06-02 13:57:25.000,2020-06-02 14:38:12.581
2020-06-13 01:28:12.000,2020-06-13 01:37:51.165
2020-06-20 02:55:31.000,2020-06-20 03:03:01.539
2020-06-14 17:40:37.000,2020-06-14 18:15:08.840
2020-06-04 23:03:41.000,2020-06-04 23:07:52.878
2020-06-30 07:53:34.000,2020-06-30 07:57:33.364
2020-06-29 04:38:39.000,2020-06-29 05:21:48.750
2020-06-14 15:39:40.000,2020-06-14 15:45:10.975
2020-06-01 14:54:47.000,2020-06-01 14:59:11.614
2020-06-10 21:25:44.000,2020-06-10 21:39:13.471
2020-06-14 09:09:51.000,2020-06-14 09:12:34.126
2020-06-29 19:44:32.000,2020-06-29 20:01:02.861
2020-06-12 07:58:11.000,2020-06-12 08:09:13.861
2020-06-07 23:54:13.000,2020-06-08 00:11:33.516
2020-06-07 17:41:51.000,2020-06-07 17:48:51.588
2020-06-24 14:34:20.000,2020-06-24 15:11:42.975
2020-06-24 08:57:30.000,2020-06-24 09:04:13.955
2020-06-06 20:42:34.000,2020-06-06 20:59:47.418
2020-06-23 19:32:20.000,2020-06-23 20:17:51.884
2020-06-24 17:56:29.000,2020-06-24 18:06:09.957
2020-06-14 01:05:09.000,2020-06-14 01:09:47.447
2020-06-03 18:40:11.000,2020-06-03 18:43:14.749
2020-06-15 07:51:43.000,2020-06-15 08:43:10.591
2020-06-18 23:35:44.000,2020-06-18 23:59:22.393
2020-06-01 20:11:24.000,2020-06-01 20:51:05.443
2020-06-18 08:18:30.000,2020-06-18 08:38:30.081
2020-06-21 16:43:40.000,2020-06-21 16:51:57.308
2020-06-15 15:26:37.000,2020-06-15 15:30:35.140
2020-06-22 04:24:48.000,2020-06-22 05:06:32.466
2020-06-24 01:08:56.000,2020-06-24 01:21:01.338
2020-06-22 07:34:06.000,2020-06-22 07:43:40.521
2020-06-19 14:10:41.000,2020-06-19 14:25:37.031
2020-06-19 11:24:06.000,2020-06-19 11:27:47.407
2020-06-22 01:20:39.000,2020-06-22 01:28:11.919
2020-06-09 05:37:03.000,2020-06-09 05:54:17.191
2020-06-27 01:10:18.000,2020-06-27 01:13:52.947
2020-06-03 17:05:18.000,2020-06-03 17:09:28.775
2020-06-29 14:05:30.000,2020-06-29 14:18:13.095
2020-06-02 12:38:56.000,2020-06-02 12:55:35.051
2020-06-12 02:02:06.000,2020-06-12 02:07:12.323
2020-06-23 21:55:46.000,2020-06-23 21:58:16.279
2020-06-08 11:59:12.000,2020-06-08 12:48:52.973
2020-06-29 14:06:10.000,2020-06-29 14:08:35.089
2020-06-11 01:11:17.000,2020-06-11 01:13:18.848
2020-06-16 00:09:33.000,2020-06-16 00:17:24.528
2020-06-13 22:36:06.000,2020-06-13 22:41:52.450
2020-06-29 01:49:27.000,2020-06-29 02:04:14.110
2020-06-30 20:18:02.000,2020-06-30 20:53:43.659
2020-06-19 02:32:51.000,2020-06-19 02:44:41.452
2020-06-16 16:06:58.000,2020-06-16 16:31:13.719
2020-06-18 10:01:40.000,2020-06-18 10:39:39.454
2020-06-19 18:29:48.000,2020-06-19 18:34:56.982
2020-06-05 17:52:05.000,2020-06-05 18:04:08.034
2020-06-03 05:18:16.000,2020-06-03 05:35:40.676
2020-06-13 14:31:58.000,2020-06-13 14:40:00.963
2020-06-05 18:51:01.000,2020-06-05 19:13:12.508
2020-06-13 12:55:29.000,2020-06-13 13:15:48.663
2020-06-28 13:16:52.000,2020-06-28 13:27:03.954
2020-06-03 16:59:39.000,2020-06-03 17:03:01.858
2020-06-08 01:09:46.000,2020-06-08 01:11:56.472
2020-06-04 05:15:04.000,2020-06-04 05:23:58.903
2020-06-13 11:49:27.000,2020-06-13 11:52:44.069
2020-06-12 20:47:50.000,2020-06-12 21:12:39.385
2020-06-28 14:21:52.000,2020-06-28 14:29:58.259
2020-06-24 03:09:07.000,2020-06-24 03:27:34.217
2020-06-16 21:59:07.000,2020-06-16 22:07:29.704
2020-06-07 21:59:38.000,2020-06-07 22:25:28.400
2020-06-02 13:32:30.000,2020-06-02 14:07:23.651
2020-06-12 12:38:13.000,2020-06-12 13:07:28.447
2020-06-22 06:50:50.000,2020-06-22 07:02:46.310
2020-06-29 10:00:57.000,2020-06-29 10:04:15.917
2020-06-19 23:49:35.000,2020-06-19 23:58:33.279
2020-06-23 10:54:26.000,2020-06-23 11:04:43.195
2020-06-04 23:19:10.000,2020-06-05 00:09:32.721
2020-06-18 21:27:44.000,2020-06-18 21:42:14.197
2020-06-10 00:24:51.000,2020-06-10 00:42:12.604
2020-06-28 09:26:29.000,2020-06-28 09:51:19.948
2020-06-26 01:53:11.000,2020-06-26 02:07:46.818
2020-06-16 19:11:43.000,2020-06-16 19:27:24.258
2020-06-20 18:08:50.000,2020-06-20 18:15:03.324
2020-06-21 12:33:36.000,2020-06-21 12:36:30.603
2020-06-28 20:28:50.000,2020-06-28 20:50:00.134
2020-06-12 03:59:55.000,2020-06-12 04:30:14.550
2020-06-20 16:38:58.000,2020-06-20 16:48:55.925
2020-06-30 21:33:56.000,2020-06-30 21:47:52.488
2020-06-19 06:27:38.000,2020-06-19 06:35:08.423
2020-06-21 22:42:51.000,2020-06-21 22:53:49.414
2020-06-04 02:51:55.000,2020-06-04 02:57:25.886
2020-06-19 18:02:59.000,2020-06-19 18:26:22.980
2020-06-21 16:31:40.000,2020-06-21 16:43:49.390
2020-06-27 23:07:52.000,2020-06-27 23:21:44.987
2020-06-20 02:59:50.000,2020-06-20 03:02:24.014
2020-06-08 18:39:46.000,2020-06-08 18:56:22.524
2020-06-28 00:28:02.000,2020-06-28 00:33:25.821
2020-06-02 14:18:20.000,2020-06-02 14:27:35.173
2020-06-04 16:47:38.000,2020-06-04 16:57:37.021
2020-06-06 18:59:24.000,2020-06-06 19:10:19.981
2020-06-15 20:44:43.000,2020-06-15 20:50:35.236
2020-06-18 23:31:33.000,2020-06-19 00:02:01.069
2020-06-18 09:31:01.000,2020-06-18 09:41:23.518
2020-06-06 22:31:06.000,2020-06-06 22:47:18.386
2020-06-23 05:36:07.000,2020-06-23 05:52:23.580
2020-06-28 07:55:31.000,2020-06-28 08:11:31.516
2020-06-14 09:45:43.000,2020-06-14 10:00:00.488
2020-06-30 07:05:13.000,2020-06-30 07:33:09.544
2020-06-07 06:25:29.000,2020-06-07 06:52:36.144
2020-06-02 18:50:26.000,2020-06-02 19:00:31.834
2020-06-12 03:20:54.000,2020-06-12 03:38:03.160
2020-06-30 23:09:30.000,2020-06-30 23:13:07.658
2020-06-25 22:12:28.000,2020-06-25 22:15:53.644
2020-06-18 20:03:39.000,2020-06-18 20:15:27.389
2020-06-02 09:02:00.000,2020-06-02 09:38:34.164
2020-06-05 16:55:47.000,2020-06-05 17:13:31.839
2020-06-27 12:42:31.000,2020-06-27 13:01:06.661
2020-06-20 04:51:30.000,2020-06-20 04:56:04.428
2020-06-20 04:26:23.000,2020-06-20 04:37:26.476
2020-06-01 17:30:14.000,2020-06-01 17:39:54.930
2020-06-27 10:05:02.000,2020-06-27 10:29:56.982
2020-06-20 20:43:10.000,2020-06-20 20:47:23.466
2020-06-15 07:09:42.000,2020-06-15 07:23:19.294
2020-06-18 00:26:53.000,2020-06-18 01:05:13.768
2020-06-12 23:13:14.000,2020-06-12 23:48:40.902
2020-06-04 22:03:05.000,2020-06-04 22:33:46.541
2020-06-29 00:04:53.000,2020-06-29 00:13:55.982
2020-06-05 03:06:18.000,2020-06-05 03:50:46.733
2020-06-16 00:28:02.000,2020-06-16 00:54:34.668
2020-06-18 20:03:57.000,2020-06-18 20:34:31.282
2020-06-08 15:23:17.000,2020-06-08 16:05:41.117
2020-06-18 17:30:17.000,2020-06-18 18:13:45.176
2020-06-30 18:52:11.000,2020-06-30 18:58:18.070
2020-06-24 13:55:12.000,2020-06-24 13:59:14.947
2020-06-24 07:44:34.000,2020-06-24 08:04:10.608
2020-06-18 14:27:51.000,2020-06-18 14:42:16.480
2020-06-07 02:02:34.000,2020-06-07 02:10:30.979
2020-06-05 00:07:10.000,2020-06-05 00:26:28.092
2020-06-29 01:40:07.000,2020-06-29 01:43:04.601
2020-06-21 20:41:42.000,2020-06-21 20:44:25.523
2020-06-17 22:15:38.000,2020-06-17 22:24:11.693
2020-06-26 07:06:14.000,2020-06-26 07:11:27.933
2020-06-18 23:01:16.000,2020-06-18 23:22:17.039
2020-06-24 11:00:19.000,2020-06-24 11:46:40.238
2020-06-25 00:15:20.000,2020-06-25 00:33:35.246
2020-06-12 18:08:11.000,2020-06-12 18:26:08.227
2020-06-29 03:44:25.000,2020-06-29 03:46:30.955
2020-06-20 07:49:31.000,2020-06-20 08:02:17.206
2020-06-12 02:12:58.000,2020-06-12 02:40:26.940
2020-06-09 11:32:02.000,2020-06-09 11:49:57.497
2020-06-11 06:13:08.000,2020-06-11 06:19:00.639
2020-06-21 17:36:36.000,2020-06-21 18:06:54.305
2020-06-22 04:35:57.000,2020-06-22 05:27:58.280
2020-06-18 01:45:59.000,2020-06-18 01:52:53.395
2020-06-14 21:34:07.000,2020-06-14 21:39:35.845
2020-06-12 23:15:04.000,2020-06-12 23:23:15.957
2020-06-29 08:45:00.000,2020-06-29 08:47:58.716
2020-06-10 18:29:16.000,2020-06-10 19:02:16.282
2020-06-15 01:47:33.000,2020-06-15 02:29:17.372
2020-06-15 18:58:00.000,2020-06-15 19:15:02.897
2020-06-10 10:29:23.000,2020-06-10 10:53:03.808
2020-06-22 08:18:18.000,2020-06-22 08:36:52.123
2020-06-20 14:33:20.000,2020-06-20 14:42:26.399
2020-06-17 02:16:38.000,2020-06-17 02:33:37.808
2020-06-05 01:57:01.000,2020-06-05 02:26:09.858
2020-06-30 17:50:49.000,2020-06-30 18:17:43.219
2020-06-09 11:14:18.000,2020-06-09 11:17:34.078
2020-06-08 22:24:53.000,2020-06-08 22:36:11.912
2020-06-17 09:53:26.000,2020-06-17 10:03:01.734
2020-06-30 19:30:57.000,2020-06-30 19:53:51.925
2020-06-28 18:36:11.000,2020-06-28 18:48:37.312
2020-06-29 10:11:58.000,2020-06-29 10:20:25.290
2020-06-17 21:18:16.000,2020-06-17 21:38:38.829
2020-06-26 12:25:25.000,2020-06-26 12:37:02.487
2020-06-22 18:39:14.000,2020-06-22 18:45:40.898
2020-06-28 09:18:24.000,2020-06-28 09:53:33.965
2020-06-04 14:13:55.000,2020-06-04 14:17:42.967
2020-06-02 20:01:17.000,2020-06-02 20:03:33.427
2020-06-28 17:28:02.000,2020-06-28 17:32:21.842
2020-06-14 21:27:55.000,2020-06-14 21:32:35.830
2020-06-29 05:10:39.000,2020-06-29 05:24:14.053
2020-06-12 17:59:57.000,2020-06-12 18:16:39.423
2020-06-16 14:04:12.000,2020-06-16 14:15:07.783
2020-06-30 01:38:52.000,2020-06-30 01:44:17.534
2020-06-23 22:06:47.000,2020-06-23 22:10:54.605
2020-06-23 13:21:28.000,2020-06-23 13:33:37.815
2020-06-10 06:32:05.000,2020-06-10 06:46:35.168
2020-06-28 14:55:37.000,2020-06-28 15:03:03.115
2020-06-26 09:09:02.000,2020-06-26 09:14:46.122
2020-06-11 19:10:44.000,2020-06-11 19:13:59.623
2020-06-21 11:18:13.000,2020-06-21 11:20:36.935
2020-06-24 01:06:01.000,2020-06-24 01:09:41.579
2020-06-16 03:53:35.000,2020-06-16 04:15:54.593
2020-06-13 06:25:26.000,2020-06-13 06:33:45.460
2020-06-04 16:35:53.000,2020-06-04 16:38:18.021
2020-06-02 04:18:14.000,2020-06-02 04:30:52.651
2020-06-17 07:11:17.000,2020-06-17 07:24:48.214
2020-06-30 07:40:00.000,2020-06-30 07:50:23.839
2020-06-24 02:00:49.000,2020-06-24 02:04:34.571
2020-06-19 13:43:12.000,2020-06-19 14:06:17.727
2020-06-04 05:42:00.000,2020-06-04 06:01:31.402
2020-06-13 03:22:46.000,2020-06-13 03:32:17.871
2020-06-05 16:50:45.000,2020-06-05 16:59:56.416
2020-06-01 06:14:50.000,2020-06-01 06:19:22.573
2020-06-10 15:11:47.000,2020-06-10 15:34:47.534
2020-06-25 04:27:12.000,2020-06-25 04:42:55.703
2020-06-22 07:21:15.000,2020-06-22 07:24:35.728
2020-06-08 00:05:08.000,2020-06-08 00:14:15.425
2020-06-28 09:53:37.000,2020-06-28 10:30:41.959
2020-06-01 00:25:39.000,2020-06-01 00:36:40.947
2020-06-04 14:49:39.000,2020-06-04 14:57:32.641
2020-06-26 00:18:37.000,2020-06-26 00:36:05.996
2020-06-19 02:23:45.000,2020-06-19 02:29:09.179
2020-06-14 06:26:15.000,2020-06-14 06:39:22.732
2020-06-18 15:30:31.000,2020-06-18 15:49:07.495
2020-06-14 19:04:50.000,2020-06-14 19:35:47.165
2020-06-28 03:27:31.000,2020-06-28 03:47:12.364
2020-06-12 22:07:45.000,2020-06-12 22:17:01.656
2020-06-09 21:13:30.000,2020-06-09 21:37:24.141
2020-06-21 22:07:22.000,2020-06-21 22:43:40.039
2020-06-11 11:46:35.000,2020-06-11 11:58:19.671
2020-06-22 05:51:55.000,2020-06-22 05:53:59.059
2020-06-04 21:27:10.000,2020-06-04 22:01:05.148
2020-06-08 16:05:14.000,2020-06-08 16:09:56.767
2020-06-23 12:10:06.000,2020-06-23 12:14:07.542
2020-06-08 01:38:44.000,2020-06-08 01:46:14.934
2020-06-27 17:00:00.000,2020-06-27 17:09:10.208
2020-06-12 05:31:18.000,2020-06-12 05:57:23.693
2020-06-06 17:45:19.000,2020-06-06 17:54:42.662
2020-06-13 11:13:29.000,2020-06-13 11:16:14.047
2020-06-10 09:15:27.000,2020-06-10 09:32:36.446
2020-06-27 17:33:28.000,2020-06-27 17:52:09.132
2020-06-16 14:13:23.000,2020-06-16 14:40:37.877
2020-06-29 14:47:57.000,2020-06-29 14:57:35.043
2020-06-06 09:36:29.000,2020-06-06 09:39:50.002
2020-06-28 16:49:25.000,2020-06-28 17:03:29.802
2020-06-14 17:43:38.000,2020-06-14 17:47:34.070
2020-06-20 14:12:17.000,2020-06-20 14:14:32.500
2020-06-11 10:54:35.000,2020-06-11 11:19:11.938
2020-06-27 05:49:17.000,2020-06-27 05:59:01.873
2020-06-21 19:59:31.000,2020-06-21 20:12:41.006
2020-06-14 05:52:17.000,2020-06-14 06:10:35.502
2020-06-17 11:41:13.000,2020-06-17 11:50:54.285
2020-06-23 09:26:30.000,2020-06-23 09:29:17.236
2020-06-17 00:38:24.000,2020-06-17 00:44:46.212
2020-06-07 15:24:41.000,2020-06-07 15:29:55.485
2020-06-23 02:43:37.000,2020-06-23 03:42:27.586
2020-06-12 18:54:14.000,2020-06-12 19:16:24.656
2020-06-25 07:59:21.000,2020-06-25 08:10:21.593
2020-06-20 16:06:04.000,2020-06-20 16:09:02.917
2020-06-29 21:35:01.000,2020-06-29 21:38:51.816
2020-06-20 04:57:41.000,2020-06-20 05:24:49.498
2020-06-13 06:01:43.000,2020-06-13 06:47:20.758
2020-06-08 10:13:41.000,2020-06-08 10:16:09.666
2020-06-29 04:34:38.000,2020-06-29 05:12:49.131
2020-06-26 21:09:17.000,2020-06-26 21:18:28.050
2020-06-20 09:44:04.000,2020-06-20 09:49:40.298
2020-06-19 16:12:40.000,2020-06-19 16:16:17.059
2020-06-27 13:07:53.000,2020-06-27 13:32:02.578
2020-06-06 04:56:04.000,2020-06-06 05:07:33.542
2020-06-17 18:39:49.000,2020-06-17 19:08:36.685
2020-06-29 22:05:14.000,2020-06-29 22:11:04.747
2020-06-03 12:08:06.000,2020-06-03 12:27:07.472
2020-06-05 22:34:48.000,2020-06-05 22:38:41.131
2020-06-10 16:13:08.000,2020-06-10 16:16:32.633
2020-06-11 12:49:15.000,2020-06-11 12:53:23.859
2020-06-07 08:53:48.000,2020-06-07 09:20:37.468
2020-06-04 01:08:48.000,2020-06-04 01:26:47.407
2020-06-25 04:28:26.000,2020-06-25 04:33:09.330
2020-06-18 02:04:45.000,2020-06-18 02:14:02.186
2020-06-21 00:13:02.000,2020-06-21 00:36:40.334
2020-06-02 06:56:01.000,2020-06-02 07:03:03.774
2020-06-20 23:28:51.000,2020-06-21 00:08:58.486
2020-06-05 14:19:32.000,2020-06-05 14:58:26.397
2020-06-13 07:52:11.000,2020-06-13 08:06:15.477
2020-06-08 02:44:33.000,2020-06-08 03:01:32.642
2020-06-03 23:00:58.000,2020-06-03 23:18:51.153
2020-06-18 06:04:01.000,2020-06-18 06:10:30.133
2020-06-21 00:38:03.000,2020-06-21 00:46:52.172
2020-06-09 17:28:05.000,2020-06-09 17:32:16.502
2020-06-26 11:23:16.000,2020-06-26 12:04:05.697
2020-06-14 04:38:17.000,2020-06-14 04:59:35.128
2020-06-10 16:04:48.000,2020-06-10 16:07:30.718
2020-06-21 11:03:07.000,2020-06-21 11:17:04.432
2020-06-26 09:49:46.000,2020-06-26 09:58:04.165
2020-06-30 18:24:30.000,2020-06-30 18:51:50.061
2020-06-09 16:53:13.000,2020-06-09 17:01:32.160
2020-06-09 09:32:51.000,2020-06-09 09:50:20.921
2020-06-10 14:04:42.000,2020-06-10 14:09:25.089
2020-06-06 11:02:41.000,2020-06-06 11:16:57.340
2020-06-29 00:40:16.000,2020-06-29 00:47:29.180
2020-06-20 22:16:33.000,2020-06-20 22:21:15.170
2020-06-30 19:07:49.000,2020-06-30 19:24:18.072
2020-06-15 17:06:49.000,2020-06-15 17:24:05.095
2020-06-12 05:22:32.000,2020-06-12 06:25:58.014
2020-06-04 16:19:02.000,2020-06-04 16:37:37.361
2020-06-04 21:44:22.000,2020-06-04 21:57:14.564
2020-06-17 09:01:46.000,2020-06-17 09:40:19.748
2020-06-05 01:14:06.000,2020-06-05 01:42:31.705
2020-06-05 21:09:33.000,2020-06-05 21:23:29.152
2020-06-29 03:10:30.000,2020-06-29 03:23:14.496
2020-06-30 16:38:51.000,2020-06-30 17:23:33.103
2020-06-05 06:27:43.000,2020-06-05 06:44:07.046
2020-06-16 20:05:28.000,2020-06-16 20:26:13.892
2020-06-26 12:23:21.000,2020-06-26 12:26:42.601
2020-06-14 07:50:04.000,2020-06-14 08:11:04.239
2020-06-14 14:26:29.000,2020-06-14 14:33:05.706
2020-06-01 20:01:35.000,2020-06-01 20:05:25.498
2020-06-02 00:19:53.000,2020-06-02 00:50:18.406
2020-06-09 00:00:52.000,2020-06-09 00:20:29.529
2020-06-17 01:32:42.000,2020-06-17 01:42:33.161
2020-06-11 10:41:13.000,2020-06-11 10:51:41.146
2020-06-02 11:03:22.000,2020-06-02 11:08:39.592
2020-06-26 04:05:58.000,2020-06-26 04:08:06.637
2020-06-02 08:55:42.000,2020-06-02 09:04:08.817
2020-06-17 09:39:18.000,2020-06-17 09:43:42.589
2020-06-22 05:58:52.000,2020-06-22 06:09:04.937
2020-06-14 23:02:06.000,2020-06-14 23:31:01.242
2020-06-20 00:38:26.000,2020-06-20 00:42:15.701
2020-06-06 06:30:33.000,2020-06-06 06:33:59.615
2020-06-08 05:36:27.000,2020-06-08 06:13:18.448
2020-06-02 01:02:20.000,2020-06-02 01:24:50.335
2020-06-18 12:59:14.000,2020-06-18 13:02:03.076
2020-06-19 08:10:45.000,2020-06-19 08:13:59.623
2020-06-17 18:01:47.000,2020-06-17 18:21:06.447
2020-06-17 12:41:18.000,2020-06-17 12:50:14.323
2020-06-16 14:07:33.000,2020-06-16 14:28:52.184
2020-06-14 06:23:24.000,2020-06-14 06:33:10.449
2020-06-06 13:49:59.000,2020-06-06 14:43:30.837
2020-06-14 21:21:58.000,2020-06-14 21:41:44.979
2020-06-25 18:23:46.000,2020-06-25 18:26:28.963
2020-06-26 17:58:44.000,2020-06-26 18:06:45.104
2020-06-21 19:36:34.000,2020-06-21 19:51:00.289
2020-06-28 15:38:47.000,2020-06-28 15:43:04.703
2020-06-30 06:23:08.000,2020-06-30 06:25:10.271
2020-06-22 22:33:38.000,2020-06-22 22:36:52.366
2020-06-06 03:52:15.000,2020-06-06 04:05:23.601
2020-06-13 18:00:27.000,2020-06-13 18:17:27.329
2020-06-15 11:41:01.000,2020-06-15 11:44:28.755
2020-06-13 21:28:20.000,2020-06-13 21:46:44.682
2020-06-28 09:09:26.000,2020-06-28 09:25:50.040
2020-06-18 11:16:30.000,2020-06-18 12:00:40.525
2020-06-24 05:44:38.000,2020-06-24 06:14:11.131
2020-06-06 23:48:53.000,2020-06-07 00:33:55.060
2020-06-04 15:40:17.000,2020-06-04 16:33:03.108
2020-06-21 21:07:33.000,2020-06-21 21:18:16.137
2020-06-13 15:36:55.000,2020-06-13 15:48:57.330
2020-06-25 03:43:44.000,2020-06-25 03:50:41.683
2020-06-04 04:47:32.000,2020-06-04 05:00:11.140
2020-06-02 01:26:03.000,2020-06-02 01:30:30.024
2020-06-16 13:50:01.000,2020-06-16 14:08:42.707
2020-06-18 06:29:35.000,2020-06-18 06:31:57.723
2020-06-19 07:38:21.000,2020-06-19 07:44:22.830
2020-06-09 18:58:15.000,2020-06-09 19:03:44.955
2020-06-20 13:43:12.000,2020-06-20 14:26:52.949
2020-06-02 22:38:16.000,2020-06-02 22:42:36.885
2020-06-21 02:30:09.000,2020-06-21 03:05:21.914
2020-06-30 03:04:27.000,2020-06-30 03:08:26.518
2020-06-12 18:38:17.000,2020-06-12 18:56:03.636
2020-06-01 08:21:03.000,2020-06-01 08:28:49.945
2020-06-03 22:39:31.000,2020-06-03 22:47:12.820
2020-06-26 10:55:18.000,2020-06-26 12:32:42.242
